FILE_SOURCE,SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,STORM_SPEED,STORM_DIR
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-18 18:00:00,TS,-11.9,125.9,NA,NA,NA,main,236,226,O______P__P____,jtwc_sh,SH131961,-12.4,125.4,NA,NA,NA,NA,-5,3,235
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-18 21:00:00,TS,-12,125.7,NA,NA,NA,main,228,217,P______P__P____,NA,SH131961,-12.4,125.2,NA,NA,NA,NA,-5,4,235
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-18 23:30:00,TS,-12.1,125.6,NA,990,bom,main,219,211,P______O__P____,NA,SH131961,-12.5,125.0,NA,NA,NA,NA,-5,5,235
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-19 00:00:00,TS,-12.2,125.5,NA,NA,NA,main,211,203,O______P__O____,jtwc_sh,SH131961,-12.5,125.0,NA,NA,NA,NA,-5,7,235
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-19 03:00:00,NR,-12.4,125.2,NA,NA,NA,main,203,199,P______P__P____,NA,SH131961,-12.8,124.6,NA,NA,NA,NA,-5,7,235
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-19 06:00:00,NR,-12.6,124.9,NA,NA,NA,main,203,198,O______P__P____,jtwc_sh,SH131961,-13.1,124.2,NA,NA,NA,NA,-5,7,235
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-19 09:00:00,NR,-12.8,124.6,NA,NA,NA,main,199,194,P______P__P____,NA,SH131961,-13.4,123.8,NA,NA,NA,NA,-5,7,235
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-19 12:00:00,NR,-13,124.4,NA,NA,NA,main,194,187,O______P__P____,jtwc_sh,SH131961,-13.8,123.4,NA,NA,NA,NA,-5,8,225
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-19 15:00:00,NR,-13.3,124.1,NA,NA,NA,main,187,186,P______P__P____,NA,SH131961,-14.3,123.0,NA,NA,NA,NA,-5,8,225
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-19 18:00:00,NR,-13.6,123.8,NA,NA,NA,main,188,188,O______P__P____,jtwc_sh,SH131961,-14.8,122.6,NA,NA,NA,NA,-5,8,230
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-19 21:00:00,NR,-13.8,123.4,NA,NA,NA,main,213,213,P______P__P____,NA,SH131961,-15.1,122.2,NA,NA,NA,NA,-5,7,235
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-20 00:00:00,NR,-14,123.1,NA,NA,NA,main,227,227,O______P__P____,jtwc_sh,SH131961,-15.3,121.8,NA,NA,NA,NA,-5,7,240
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-20 01:00:00,NR,-14,123.1,NA,990,bom,main,227,225,P______O__P____,NA,SH131961,-15.4,121.7,NA,NA,NA,NA,-5,6,235
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-20 03:00:00,NR,-14.2,122.9,NA,NA,NA,main,224,224,P______P__P____,NA,SH131961,-15.4,121.6,NA,NA,NA,NA,-5,6,230
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-20 06:00:00,NR,-14.3,122.7,NA,NA,NA,main,233,227,O______P__P____,jtwc_sh,SH131961,-15.5,121.5,NA,NA,NA,NA,-5,6,230
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-20 09:00:00,NR,-14.5,122.5,NA,NA,NA,main,227,211,P______P__P____,NA,SH131961,-15.5,121.4,NA,NA,NA,NA,-5,6,225
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-20 12:00:00,NR,-14.7,122.2,NA,NA,NA,main,214,198,O______P__P____,jtwc_sh,SH131961,-15.6,121.4,NA,NA,NA,NA,-5,6,225
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-20 15:00:00,NR,-15,122,NA,NA,NA,main,193,187,P______P__P____,NA,SH131961,-15.7,121.4,NA,NA,NA,NA,-5,6,225
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-20 18:00:00,NR,-15.2,121.8,NA,NA,NA,main,187,185,O______P__P____,jtwc_sh,SH131961,-15.8,121.3,NA,NA,NA,NA,-5,6,225
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-20 21:00:00,NR,-15.4,121.6,NA,NA,NA,main,185,185,P______P__P____,NA,SH131961,-15.8,121.2,NA,NA,NA,NA,-5,6,235
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-21 00:00:00,TS,-15.5,121.3,NA,NA,NA,main,201,201,O______P__O____,jtwc_sh,SH131961,-15.9,121.0,NA,NA,NA,NA,-5,5,235
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-21 01:00:00,TS,-15.6,121.3,NA,990,bom,main,193,193,P______O__P____,NA,SH131961,-16.0,120.9,NA,NA,NA,NA,-5,5,235
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-21 03:00:00,TS,-15.7,121.1,NA,NA,NA,main,200,200,P______P__P____,NA,SH131961,-16.1,120.7,NA,NA,NA,NA,-5,6,235
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-21 06:00:00,TS,-15.8,120.9,NA,NA,NA,main,208,200,O______P__P____,jtwc_sh,SH131961,-16.4,120.2,NA,NA,NA,NA,-5,6,235
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-21 09:00:00,TS,-16,120.6,NA,NA,NA,main,219,219,P______P__P____,NA,SH131961,-16.6,119.7,NA,NA,NA,NA,-5,7,235
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-21 12:00:00,TS,-16.2,120.3,NA,NA,NA,main,235,235,O______P__P____,jtwc_sh,SH131961,-16.9,119.1,NA,NA,NA,NA,-5,7,240
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-21 15:00:00,TS,-16.4,120,NA,NA,NA,main,254,254,P______P__P____,NA,SH131961,-17.2,118.5,NA,NA,NA,NA,-5,7,240
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-21 18:00:00,TS,-16.6,119.7,NA,NA,NA,main,277,277,O______P__P____,jtwc_sh,SH131961,-17.5,117.9,NA,NA,NA,NA,-5,7,235
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-21 21:00:00,TS,-16.8,119.4,NA,NA,NA,main,300,300,P______P__P____,NA,SH131961,-17.8,117.5,NA,NA,NA,NA,-5,6,235
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-22 00:00:00,TS,-17,119.1,NA,NA,NA,main,325,325,O______P__O____,jtwc_sh,SH131961,-18.0,117.2,NA,NA,NA,NA,-5,6,235
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-22 01:00:00,TS,-17,119,NA,990,bom,main,335,335,P______O__P____,NA,SH131961,-18.1,117.1,NA,NA,NA,NA,-5,6,240
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-22 03:00:00,TS,-17.1,118.9,NA,NA,NA,main,336,317,P______P__P____,NA,SH131961,-18.1,117.0,NA,NA,NA,NA,-5,6,240
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-22 06:00:00,TS,-17.3,118.6,NA,NA,NA,main,317,310,O______P__P____,jtwc_sh,SH131961,-18.2,116.9,NA,NA,NA,NA,-5,6,240
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-22 09:00:00,TS,-17.4,118.3,NA,NA,NA,main,313,305,P______P__P____,NA,SH131961,-18.2,116.8,NA,NA,NA,NA,-5,6,240
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-22 12:00:00,TS,-17.6,118,NA,NA,NA,main,302,301,O______P__P____,jtwc_sh,SH131961,-18.3,116.7,NA,NA,NA,NA,-5,7,240
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-22 15:00:00,TS,-17.7,117.7,NA,NA,NA,main,304,289,P______P__P____,NA,SH131961,-18.4,116.6,NA,NA,NA,NA,-5,7,240
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-22 18:00:00,TS,-17.9,117.4,NA,NA,NA,main,289,277,O______P__P____,jtwc_sh,SH131961,-18.6,116.4,NA,NA,NA,NA,-5,7,235
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-22 21:00:00,TS,-18.1,117.1,NA,NA,NA,main,277,257,P______P__P____,NA,SH131961,-18.9,116.3,NA,NA,NA,NA,-5,7,230
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-23 00:00:00,TS,-18.3,116.8,NA,NA,NA,main,257,246,O______P__O____,jtwc_sh,SH131961,-19.2,116.1,NA,NA,NA,NA,-5,7,230
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-23 01:00:00,TS,-18.4,116.7,NA,970,bom,main,246,224,P______O__P____,NA,SH131961,-19.3,116.0,NA,NA,NA,NA,-5,7,230
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-23 03:00:00,TS,-18.6,116.5,NA,NA,NA,main,224,205,P______P__P____,NA,SH131961,-19.6,115.9,NA,NA,NA,NA,-5,7,225
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-23 06:00:00,TS,-18.8,116.2,NA,NA,NA,main,208,193,O______P__P____,jtwc_sh,SH131961,-20.1,115.6,NA,NA,NA,NA,-5,6,230
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-23 09:00:00,TS,-19,116,NA,NA,NA,main,193,193,P______P__P____,NA,SH131961,-20.6,115.3,NA,NA,NA,NA,-5,4,245
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-23 12:00:00,TS,-19,115.8,NA,960,bom,main,202,202,O______O__O____,jtwc_sh,SH131961,-21.1,115.0,NA,NA,NA,NA,-5,3,275
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-23 15:00:00,TS,-18.9,115.7,NA,NA,NA,main,217,217,_______P__P____,NA,SH131961,NA,NA,NA,NA,NA,NA,-5,3,325
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-23 18:00:00,TS,-18.7,115.6,NA,NA,NA,main,241,233,_______P__P____,NA,NA,NA,NA,NA,NA,NA,NA,-5,2,280
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-23 21:00:00,TS,-18.9,115.4,NA,NA,NA,main,233,222,_______P__P____,NA,NA,NA,NA,NA,NA,NA,NA,-5,5,220
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-24 00:00:00,TS,-19.1,115.3,NA,NA,NA,main,222,216,_______P__O____,NA,NA,NA,NA,NA,NA,NA,NA,-5,5,210
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-24 01:00:00,TS,-19.2,115.2,NA,950,bom,main,216,203,_______O__P____,NA,NA,NA,NA,NA,NA,NA,NA,-5,6,210
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-24 03:00:00,TS,-19.4,115.1,NA,NA,NA,main,203,182,_______P__P____,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,205
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-24 06:00:00,TS,-19.7,115,NA,NA,NA,main,182,161,_______P__P____,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,195
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-24 09:00:00,TS,-20.1,114.9,NA,NA,NA,main,152,121,_______P__P____,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,190
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-24 12:00:00,TS,-20.5,114.9,NA,NA,NA,main,121,78,_______P__P____,NA,NA,NA,NA,NA,NA,NA,NA,-5,9,185
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-24 15:00:00,TS,-21,114.8,NA,NA,NA,main,78,22,_______P__P____,NA,NA,NA,NA,NA,NA,NA,NA,-5,10,180
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-24 18:00:00,TS,-21.6,114.9,NA,NA,NA,main,11,0,_______P__O____,NA,NA,NA,NA,NA,NA,NA,NA,-5,11,175
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-24 19:00:00,TS,-21.7,114.9,NA,920,bom,main,0,0,_______O__P____,NA,NA,NA,NA,NA,NA,NA,NA,-5,12,170
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-24 21:00:00,TS,-22.1,115,NA,NA,NA,main,0,0,_______P__P____,NA,NA,NA,NA,NA,NA,NA,NA,-5,13,170
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-25 00:00:00,TS,-22.8,115.1,NA,NA,NA,main,0,0,_______P__O____,NA,NA,NA,NA,NA,NA,NA,NA,-5,13,170
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-25 01:00:00,TS,-23,115.2,NA,950,bom,main,0,0,_______O__P____,NA,NA,NA,NA,NA,NA,NA,NA,-5,13,165
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-25 03:00:00,TS,-23.4,115.3,NA,NA,NA,main,0,0,_______P__P____,NA,NA,NA,NA,NA,NA,NA,NA,-5,13,165
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-25 06:00:00,TS,-24.1,115.5,NA,NA,NA,main,0,0,_______P__P____,NA,NA,NA,NA,NA,NA,NA,NA,-5,13,165
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-25 09:00:00,TS,-24.7,115.7,NA,NA,NA,main,0,0,_______P__P____,NA,NA,NA,NA,NA,NA,NA,NA,-5,13,160
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-25 10:00:00,TS,-24.9,115.8,NA,975,bom,main,0,0,_______O__P____,NA,NA,NA,NA,NA,NA,NA,NA,-5,13,160
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-25 12:00:00,TS,-25.3,115.9,NA,NA,NA,main,0,0,_______P__P____,NA,NA,NA,NA,NA,NA,NA,NA,-5,12,160
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-25 15:00:00,TS,-25.9,116.1,NA,NA,NA,main,0,0,_______P__P____,NA,NA,NA,NA,NA,NA,NA,NA,-5,12,160
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-25 18:00:00,TS,-26.4,116.4,NA,NA,NA,main,0,0,_______P__P____,NA,NA,NA,NA,NA,NA,NA,NA,-5,12,155
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-25 21:00:00,TS,-27,116.7,NA,NA,NA,main,0,0,_______P__P____,NA,NA,NA,NA,NA,NA,NA,NA,-5,13,145
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-26 00:00:00,TS,-27.5,117.2,NA,NA,NA,main,0,0,_______P__O____,NA,NA,NA,NA,NA,NA,NA,NA,-5,14,140
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-26 01:00:00,TS,-27.7,117.4,NA,985,bom,main,0,0,_______O__P____,NA,NA,NA,NA,NA,NA,NA,NA,-5,15,135
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-26 03:00:00,TS,-28,117.8,NA,NA,NA,main,0,0,_______P__P____,NA,NA,NA,NA,NA,NA,NA,NA,-5,16,130
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-26 06:00:00,TS,-28.6,118.5,NA,NA,NA,main,0,0,_______P__P____,NA,NA,NA,NA,NA,NA,NA,NA,-5,18,125
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-26 09:00:00,TS,-29.1,119.3,NA,NA,NA,main,0,0,_______P__P____,NA,NA,NA,NA,NA,NA,NA,NA,-5,19,125
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-26 12:00:00,TS,-29.6,120.3,NA,NA,NA,main,0,0,_______P__P____,NA,NA,NA,NA,NA,NA,NA,NA,-5,20,120
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-26 15:00:00,TS,-30.1,121.4,NA,NA,NA,main,0,0,_______P__P____,NA,NA,NA,NA,NA,NA,NA,NA,-5,21,120
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-26 18:00:00,TS,-30.6,122.4,NA,NA,NA,main,0,0,_______P__P____,NA,NA,NA,NA,NA,NA,NA,NA,-5,22,115
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-26 21:00:00,TS,-31.1,123.6,NA,NA,NA,main,0,0,_______P__P____,NA,NA,NA,NA,NA,NA,NA,NA,-5,23,115
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-27 00:00:00,TS,-31.6,124.8,NA,NA,NA,main,0,0,_______P__O____,NA,NA,NA,NA,NA,NA,NA,NA,-5,23,115
ibtracs.SI.list.v04r01.csv,1961014S10135,1961,9,SI,WA,UNNAMED,1961-01-27 01:00:00,NR,-31.8,125.2,NA,992,bom,main,0,NA,_______O_______,NA,NA,NA,NA,NA,NA,NA,NA,-5,22,120
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SP,EA,UNNAMED,1961-01-14 00:00:00,TS,-10,135,NA,NA,NA,spur-split,236,219,_____________O_,NA,NA,NA,NA,NA,NA,NA,NA,-5,9,270
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-14 03:00:00,TS,-10,134.6,NA,NA,NA,spur-split,219,208,_____________P_,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,270
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-14 06:00:00,TS,-10,134.3,NA,NA,NA,spur-split,208,208,_____________O_,NA,NA,NA,NA,NA,NA,NA,NA,-5,2,270
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-14 09:00:00,TS,-10,134.3,NA,NA,NA,spur-split,208,208,_____________P_,NA,NA,NA,NA,NA,NA,NA,NA,-5,2,90
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-14 12:00:00,TS,-10,134.5,NA,NA,NA,spur-split,215,215,_____________O_,NA,NA,NA,NA,NA,NA,NA,NA,-5,4,90
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-14 15:00:00,TS,-10,134.7,NA,NA,NA,spur-split,224,224,_____________P_,NA,NA,NA,NA,NA,NA,NA,NA,-5,3,90
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-14 18:00:00,TS,-10,134.8,NA,NA,NA,spur-split,229,215,_____________O_,NA,NA,NA,NA,NA,NA,NA,NA,-5,2,270
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-14 21:00:00,TS,-10,134.5,NA,NA,NA,spur-split,215,204,_____________P_,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,270
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-14 23:30:00,TS,-10,134.1,NA,NA,NA,spur-split,204,197,_____________P_,NA,NA,NA,NA,NA,NA,NA,NA,-5,10,270
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-15 00:00:00,TS,-10,134,NA,NA,NA,spur-split,197,169,_____________O_,NA,NA,NA,NA,NA,NA,NA,NA,-5,10,270
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-15 03:00:00,TS,-10,133.5,NA,NA,NA,spur-split,169,154,_____________P_,NA,NA,NA,NA,NA,NA,NA,NA,-5,10,270
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-15 06:00:00,TS,-10,133,NA,NA,NA,spur-split,154,136,_____________O_,NA,NA,NA,NA,NA,NA,NA,NA,-5,10,270
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-15 09:00:00,TS,-10,132.5,NA,NA,NA,spur-split,136,134,_____________P_,NA,NA,NA,NA,NA,NA,NA,NA,-5,10,270
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-15 12:00:00,TS,-10,132,NA,NA,NA,spur-split,134,134,_____________O_,NA,NA,NA,NA,NA,NA,NA,NA,-5,10,270
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-15 15:00:00,TS,-10,131.5,NA,NA,NA,spur-split,145,145,_____________P_,NA,NA,NA,NA,NA,NA,NA,NA,-5,10,270
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-15 18:00:00,TS,-10,131,NA,NA,NA,spur-split,146,145,_____________O_,NA,NA,NA,NA,NA,NA,NA,NA,-5,10,270
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-15 21:00:00,TS,-10,130.5,NA,NA,NA,spur-split,145,145,_____________P_,NA,NA,NA,NA,NA,NA,NA,NA,-5,10,270
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-15 23:30:00,TS,-10,130.1,NA,NA,NA,spur-split,152,152,_____________P_,NA,NA,NA,NA,NA,NA,NA,NA,-5,10,265
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-16 00:00:00,TS,-10,130,NA,NA,NA,spur-split,155,152,_____________O_,NA,NA,NA,NA,NA,NA,NA,NA,-5,9,255
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-16 03:00:00,TS,-10.1,129.6,NA,NA,NA,spur-split,159,154,_____________P_,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,250
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-16 06:00:00,TS,-10.3,129.2,NA,NA,NA,spur-split,164,164,_____________O_,NA,NA,NA,NA,NA,NA,NA,NA,-5,9,250
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-16 09:00:00,TS,-10.5,128.7,NA,NA,NA,spur-split,189,189,_____________P_,NA,NA,NA,NA,NA,NA,NA,NA,-5,9,250
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-16 12:00:00,TS,-10.6,128.3,NA,NA,NA,spur-split,220,220,_____________O_,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,255
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-16 15:00:00,TS,-10.7,127.9,NA,NA,NA,spur-split,244,234,_____________P_,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,255
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-16 18:00:00,TS,-10.8,127.6,NA,NA,NA,spur-split,234,226,_____________O_,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,250
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-16 21:00:00,TS,-11,127.2,NA,NA,NA,spur-split,236,230,_____________P_,NA,NA,NA,NA,NA,NA,NA,NA,-5,8,245
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-16 23:30:00,TS,-11.1,126.9,NA,NA,NA,spur-split,239,239,_____________P_,NA,NA,NA,NA,NA,NA,NA,NA,-5,7,245
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-17 00:00:00,TS,-11.1,126.9,NA,NA,NA,spur-split,239,237,_____________O_,NA,NA,NA,NA,NA,NA,NA,NA,-5,4,230
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-17 03:00:00,TS,-11.2,126.8,NA,NA,NA,spur-split,248,247,_____________P_,NA,NA,NA,NA,NA,NA,NA,NA,-5,3,225
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-17 06:00:00,TS,-11.3,126.7,NA,NA,NA,spur-split,258,257,_____________O_,NA,NA,NA,NA,NA,NA,NA,NA,-5,3,230
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-17 09:00:00,TS,-11.4,126.6,NA,NA,NA,spur-split,266,258,_____________P_,NA,NA,NA,NA,NA,NA,NA,NA,-5,4,235
ibtracs.SI.list.v04r01.csv,1961014S10495,1961,10,SI,WA,UNNAMED,1961-01-17 12:00:00,TS,-11.5,126.4,NA,NA,NA,spur-split,258,250,_____________O_,NA,NA,NA,NA,NA,NA,NA,NA,-5,3,230
